ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1996,30,5,0.00309,0.01534,0.98466,  90 954,1395.0,451315.0,0.98398, 3 923 880,43.14,2.52
VN,704,Country/Area,920,1996,35,5,0.00342,0.01698,0.98302,  89 559,1520.7,444086.5,0.98108, 3 472 565,38.77,2.56
VN,704,Country/Area,920,1996,40,5,0.00427,0.02112,0.97888,  88 038,1859.8,435682.5,0.97630, 3 028 479,34.40,2.58
VN,704,Country/Area,920,1996,45,5,0.00550,0.02717,0.97283,  86 178,2341.1,425358.0,0.96615, 2 592 796,30.09,2.64
VN,704,Country/Area,920,1996,50,5,0.00846,0.04147,0.95853,  83 837,3476.7,410959.5,0.95171, 2 167 438,25.85,2.63
VN,704,Country/Area,920,1996,55,5,0.01143,0.05563,0.94437,  80 360,4470.3,391115.6,0.93098, 1 756 479,21.86,2.61
VN,704,Country/Area,920,1996,60,5,0.01804,0.08657,0.91343,  75 890,6569.7,364121.8,0.89135, 1 365 363,17.99,2.67
VN,704,Country/Area,920,1996,65,5,0.02849,0.13341,0.86659,  69 320,9248.2,324561.4,0.83474, 1 001 241,14.44,2.62
VN,704,Country/Area,920,1996,70,5,0.04541,0.20478,0.79522,  60 072,12301.7,270923.4,0.74589,  676 680,11.26,2.61
VN,704,Country/Area,920,1996,75,5,0.07416,0.31372,0.68628,  47 771,14986.6,202079.7,0.62088,  405 757,8.49,2.55
VN,704,Country/Area,920,1996,80,5,0.12049,0.46114,0.53886,  32 784,15118.0,125467.2,0.46165,  203 677,6.21,2.46
VN,704,Country/Area,920,1996,85,5,0.19336,0.63397,0.36603,  17 666,11199.6,57922.2,0.29967,  78 210,4.43,2.28
VN,704,Country/Area,920,1996,90,5,0.29520,0.79241,0.20759,  6 466,5124.0,17357.6,0.15762,  20 287,3.14,2.08
VN,704,Country/Area,920,1996,95,5,0.44770,0.91248,0.08752,  1 342,1224.9,2735.9,0.06617,  2 930,2.18,1.75
VN,704,Country/Area,920,1996,100,-1,0.60602,1.00000,0,   117,117.5,193.9,0,   194,1.65,1.65
VN,704,Country/Area,920,1997,0,1,0.03091,0.03010,0.96990,  100 000,3009.8,97378.6,0.96579, 6 772 671,67.73,0.13
VN,704,Country/Area,920,1997,1,4,0.00292,0.01159,0.98841,  96 990,1124.3,385518.7,0.98831, 6 675 293,68.82,1.83
VN,704,Country/Area,920,1997,5,5,0.00156,0.00776,0.99224,  95 866,744.2,477251.1,0.99404, 6 289 774,65.61,2.21
VN,704,Country/Area,920,1997,10,5,0.00104,0.00518,0.99482,  95 122,492.9,474407.3,0.99317, 5 812 523,61.11,2.56
VN,704,Country/Area,920,1997,15,5,0.00189,0.00941,0.99059,  94 629,890.4,471165.7,0.98811, 5 338 115,56.41,2.78
VN,704,Country/Area,920,1997,20,5,0.00272,0.01350,0.98650,  93 738,1265.7,465561.8,0.98624, 4 866 950,51.92,2.53
VN,704,Country/Area,920,1997,25,5,0.00281,0.01395,0.98605,  92 473,1290.0,459157.8,0.98551, 4 401 388,47.60,2.51
VN,704,Country/Area,920,1997,30,5,0.00304,0.01511,0.98489,  91 183,1377.7,452503.5,0.98422, 3 942 230,43.23,2.52
VN,704,Country/Area,920,1997,35,5,0.00337,0.01673,0.98327,  89 805,1502.2,445364.1,0.98135, 3 489 727,38.86,2.56
VN,704,Country/Area,920,1997,40,5,0.00421,0.02083,0.97917,  88 303,1839.2,437057.6,0.97662, 3 044 362,34.48,2.58
VN,704,Country/Area,920,1997,45,5,0.00543,0.02683,0.97317,  86 464,2319.5,426839.3,0.96651, 2 607 305,30.15,2.64
VN,704,Country/Area,920,1997,50,5,0.00838,0.04108,0.95892,  84 144,3456.8,412545.7,0.95214, 2 180 465,25.91,2.64
VN,704,Country/Area,920,1997,55,5,0.01133,0.05515,0.94485,  80 687,4450.2,392800.1,0.93153, 1 767 920,21.91,2.61
VN,704,Country/Area,920,1997,60,5,0.01791,0.08595,0.91405,  76 237,6552.4,365904.3,0.89205, 1 375 120,18.04,2.67
VN,704,Country/Area,920,1997,65,5,0.02831,0.13261,0.86739,  69 685,9240.9,326405.5,0.83569, 1 009 215,14.48,2.62
VN,704,Country/Area,920,1997,70,5,0.04512,0.20364,0.79636,  60 444,12308.8,272773.9,0.74717,  682 810,11.30,2.61
VN,704,Country/Area,920,1997,75,5,0.07376,0.31230,0.68770,  48 135,15032.6,203807.8,0.62234,  410 036,8.52,2.55
VN,704,Country/Area,920,1997,80,5,0.11995,0.45961,0.54039,  33 103,15214.1,126837.6,0.46307,  206 228,6.23,2.46
VN,704,Country/Area,920,1997,85,5,0.19269,0.63267,0.36733,  17 888,11317.5,58735.3,0.30072,  79 391,4.44,2.29
VN,704,Country/Area,920,1997,90,5,0.29450,0.79161,0.20839,  6 571,5201.7,17662.8,0.15819,  20 655,3.14,2.08
VN,704,Country/Area,920,1997,95,5,0.44704,0.91219,0.08781,  1 369,1249.0,2794.0,0.06633,  2 993,2.19,1.76
VN,704,Country/Area,920,1997,100,-1,0.60573,1.00000,0,   120,120.2,198.5,0,   199,1.65,1.65
VN,704,Country/Area,920,1998,0,1,0.02924,0.02851,0.97149,  100 000,2850.7,97504.1,0.96779, 6 812 969,68.13,0.12
VN,704,Country/Area,920,1998,1,4,0.00265,0.01052,0.98948,  97 149,1022.0,386393.2,0.98926, 6 715 465,69.13,1.84
VN,704,Country/Area,920,1998,5,5,0.00145,0.00722,0.99278,  96 127,693.8,478699.6,0.99443, 6 329 071,65.84,2.21
VN,704,Country/Area,920,1998,10,5,0.00098,0.00490,0.99510,  95 433,467.5,476033.9,0.99342, 5 850 372,61.30,2.58
VN,704,Country/Area,920,1998,15,5,0.00184,0.00916,0.99084,  94 966,870.0,472903.2,0.98837, 5 374 338,56.59,2.79
VN,704,Country/Area,920,1998,20,5,0.00266,0.01323,0.98677,  94 096,1244.6,467401.7,0.98652, 4 901 435,52.09,2.53
VN,704,Country/Area,920,1998,25,5,0.00275,0.01367,0.98633,  92 851,1269.6,461102.3,0.98579, 4 434 033,47.75,2.52
VN,704,Country/Area,920,1998,30,5,0.00298,0.01481,0.98519,  91 582,1356.4,454550.7,0.98454, 3 972 931,43.38,2.52
VN,704,Country/Area,920,1998,35,5,0.00330,0.01639,0.98361,  90 225,1478.8,447522.6,0.98172, 3 518 380,39.00,2.56
VN,704,Country/Area,920,1998,40,5,0.00413,0.02042,0.97958,  88 747,1812.4,439341.7,0.97706, 3 070 857,34.60,2.58
VN,704,Country/Area,920,1998,45,5,0.00534,0.02634,0.97366,  86 934,2290.1,429264.2,0.96706, 2 631 516,30.27,2.64
VN,704,Country/Area,920,1998,50,5,0.00825,0.04047,0.95953,  84 644,3425.7,415122.2,0.95282, 2 202 251,26.02,2.64
VN,704,Country/Area,920,1998,55,5,0.01117,0.05438,0.94562,  81 218,4416.4,395537.6,0.93243, 1 787 129,22.00,2.61
VN,704,Country/Area,920,1998,60,5,0.01768,0.08489,0.91511,  76 802,6519.6,368812.8,0.89327, 1 391 592,18.12,2.67
VN,704,Country/Area,920,1998,65,5,0.02799,0.13120,0.86880,  70 282,9220.8,329449.2,0.83734, 1 022 779,14.55,2.62
VN,704,Country/Area,920,1998,70,5,0.04465,0.20170,0.79830,  61 062,12316.4,275861.6,0.74930,  693 330,11.35,2.61
VN,704,Country/Area,920,1998,75,5,0.07308,0.30991,0.69009,  48 745,15106.4,206702.8,0.62494,  417 468,8.56,2.55
VN,704,Country/Area,920,1998,80,5,0.11893,0.45670,0.54330,  33 639,15363.0,129177.8,0.46594,  210 765,6.27,2.46
VN,704,Country/Area,920,1998,85,5,0.19121,0.62974,0.37026,  18 276,11508.9,60188.5,0.30343,  81 587,4.46,2.29
VN,704,Country/Area,920,1998,90,5,0.29240,0.78916,0.21084,  6 767,5340.1,18263.2,0.16011,  21 399,3.16,2.08
VN,704,Country/Area,920,1998,95,5,0.44435,0.91074,0.08926,  1 427,1299.4,2924.1,0.06746,  3 136,2.20,1.76
VN,704,Country/Area,920,1998,100,-1,0.60197,1.00000,0,   127,127.4,211.5,0,   212,1.66,1.66
VN,704,Country/Area,920,1999,0,1,0.02797,0.02730,0.97270,  100 000,2729.9,97600.4,0.96919, 6 813 829,68.14,0.12
VN,704,Country/Area,920,1999,1,4,0.00252,0.01002,0.98998,  97 270,975.1,386996.2,0.98954, 6 716 228,69.05,1.86
VN,704,Country/Area,920,1999,5,5,0.00146,0.00728,0.99272,  96 295,701.1,479527.4,0.99435, 6 329 232,65.73,2.22
VN,704,Country/Area,920,1999,10,5,0.00100,0.00497,0.99503,  95 594,474.7,476816.7,0.99335, 5 849 705,61.19,2.57
VN,704,Country/Area,920,1999,15,5,0.00186,0.00926,0.99074,  95 119,880.4,473647.0,0.98824, 5 372 888,56.49,2.79
VN,704,Country/Area,920,1999,20,5,0.00269,0.01337,0.98663,  94 239,1259.9,468077.9,0.98638, 4 899 241,51.99,2.53
VN,704,Country/Area,920,1999,25,5,0.00278,0.01383,0.98617,  92 979,1285.5,461700.9,0.98563, 4 431 163,47.66,2.52
VN,704,Country/Area,920,1999,30,5,0.00302,0.01497,0.98503,  91 693,1373.0,455068.3,0.98437, 3 969 462,43.29,2.52
VN,704,Country/Area,920,1999,35,5,0.00334,0.01657,0.98343,  90 320,1496.7,447954.7,0.98152, 3 514 394,38.91,2.56
VN,704,Country/Area,920,1999,40,5,0.00417,0.02064,0.97936,  88 824,1833.4,439676.5,0.97682, 3 066 439,34.52,2.58
VN,704,Country/Area,920,1999,45,5,0.00539,0.02661,0.97339,  86 990,2315.0,429485.2,0.96675, 2 626 763,30.20,2.64
VN,704,Country/Area,920,1999,50,5,0.00833,0.04083,0.95917,  84 675,3457.2,415202.7,0.95242, 2 197 277,25.95,2.64
VN,704,Country/Area,920,1999,55,5,0.01126,0.05484,0.94516,  81 218,4453.6,395446.7,0.93189, 1 782 075,21.94,2.61
VN,704,Country/Area,920,1999,60,5,0.01782,0.08554,0.91446,  76 765,6566.6,368512.6,0.89249, 1 386 628,18.06,2.67
VN,704,Country/Area,920,1999,65,5,0.02820,0.13212,0.86788,  70 198,9274.7,328894.7,0.83624, 1 018 115,14.50,2.62
VN,704,Country/Area,920,1999,70,5,0.04497,0.20302,0.79698,  60 923,12368.7,275034.1,0.74781,  689 221,11.31,2.61
VN,704,Country/Area,920,1999,75,5,0.07357,0.31162,0.68838,  48 555,15130.6,205674.3,0.62303,  414 187,8.53,2.55
VN,704,Country/Area,920,1999,80,5,0.11969,0.45887,0.54113,  33 424,15337.3,128141.9,0.46377,  208 512,6.24,2.46
VN,704,Country/Area,920,1999,85,5,0.19235,0.63202,0.36798,  18 087,11431.2,59428.1,0.30125,  80 370,4.44,2.29
VN,704,Country/Area,920,1999,90,5,0.29413,0.79119,0.20881,  6 655,5265.8,17902.7,0.15850,  20 942,3.15,2.08
VN,704,Country/Area,920,1999,95,5,0.44664,0.91200,0.08800,  1 390,1267.4,2837.6,0.06646,  3 040,2.19,1.76
VN,704,Country/Area,920,1999,100,-1,0.60544,1.00000,0,   122,122.3,202.0,0,   202,1.65,1.65
VN,704,Country/Area,920,2000,0,1,0.02676,0.02614,0.97386,  100 000,2613.8,97693.7,0.97058, 6 820 030,68.20,0.12
VN,704,Country/Area,920,2000,1,4,0.00238,0.00947,0.99053,  97 386,922.2,387598.1,0.98984, 6 722 337,69.03,1.89
VN,704,Country/Area,920,2000,5,5,0.00147,0.00734,0.99266,  96 464,707.8,480363.4,0.99427, 6 334 739,65.67,2.24
VN,704,Country/Area,920,2000,10,5,0.00101,0.00502,0.99498,  95 756,481.1,477609.7,0.99330, 5 854 375,61.14,2.57
VN,704,Country/Area,920,2000,15,5,0.00187,0.00932,0.99068,  95 275,887.9,474409.5,0.98816, 5 376 766,56.43,2.79
VN,704,Country/Area,920,2000,20,5,0.00271,0.01346,0.98654,  94 387,1270.3,468793.2,0.98629, 4 902 356,51.94,2.53
VN,704,Country/Area,920,2000,25,5,0.00280,0.01392,0.98608,  93 117,1296.1,462364.0,0.98554, 4 433 563,47.61,2.52
VN,704,Country/Area,920,2000,30,5,0.00304,0.01507,0.98493,  91 821,1384.0,455676.9,0.98426, 3 971 199,43.25,2.52
VN,704,Country/Area,920,2000,35,5,0.00336,0.01668,0.98332,  90 437,1508.7,448506.4,0.98140, 3 515 522,38.87,2.56
VN,704,Country/Area,920,2000,40,5,0.00420,0.02077,0.97923,  88 928,1847.3,440163.6,0.97668, 3 067 016,34.49,2.58
VN,704,Country/Area,920,2000,45,5,0.00542,0.02676,0.97324,  87 081,2330.5,429899.1,0.96658, 2 626 852,30.17,2.64
VN,704,Country/Area,920,2000,50,5,0.00836,0.04100,0.95900,  84 750,3475.0,415533.2,0.95223, 2 196 953,25.92,2.64
VN,704,Country/Area,920,2000,55,5,0.01131,0.05505,0.94495,  81 275,4474.3,395681.6,0.93164, 1 781 420,21.92,2.61
VN,704,Country/Area,920,2000,60,5,0.01788,0.08582,0.91418,  76 801,6591.3,368633.4,0.89218, 1 385 738,18.04,2.67
VN,704,Country/Area,920,2000,65,5,0.02828,0.13248,0.86752,  70 210,9301.1,328887.4,0.83582, 1 017 105,14.49,2.62
VN,704,Country/Area,920,2000,70,5,0.04509,0.20351,0.79649,  60 908,12395.5,274891.6,0.74727,  688 217,11.30,2.61
VN,704,Country/Area,920,2000,75,5,0.07374,0.31222,0.68778,  48 513,15146.7,205418.8,0.62241,  413 326,8.52,2.55
VN,704,Country/Area,920,2000,80,5,0.11992,0.45952,0.54048,  33 366,15332.5,127855.7,0.46317,  207 907,6.23,2.46
VN,704,Country/Area,920,2000,85,5,0.19264,0.63257,0.36743,  18 034,11407.6,59218.6,0.30080,  80 051,4.44,2.29
VN,704,Country/Area,920,2000,90,5,0.29444,0.79154,0.20846,  6 626,5244.8,17813.0,0.15826,  20 833,3.14,2.08
VN,704,Country/Area,920,2000,95,5,0.44691,0.91212,0.08788,  1 381,1259.9,2819.1,0.06639,  3 020,2.19,1.76
VN,704,Country/Area,920,2000,100,-1,0.60558,1.00000,0,   121,121.4,200.5,0,   200,1.65,1.65
VN,704,Country/Area,920,2001,0,1,0.02569,0.02511,0.97489,  100 000,2511.5,97776.6,0.97180, 6 829 714,68.30,0.11
VN,704,Country/Area,920,2001,1,4,0.00226,0.00899,0.99101,  97 489,876.6,388121.5,0.99015, 6 731 938,69.05,1.91
VN,704,Country/Area,920,2001,5,5,0.00147,0.00732,0.99268,  96 612,707.2,481112.2,0.99425, 6 343 816,65.66,2.25
VN,704,Country/Area,920,2001,10,5,0.00101,0.00504,0.99496,  95 905,482.9,478346.2,0.99329, 5 862 704,61.13,2.56
VN,704,Country/Area,920,2001,15,5,0.00187,0.00933,0.99067,  95 422,890.1,475138.9,0.98815, 5 384 358,56.43,2.79
VN,704,Country/Area,920,2001,20,5,0.00271,0.01347,0.98653,  94 532,1273.5,469507.3,0.98627, 4 909 219,51.93,2.53
VN,704,Country/Area,920,2001,25,5,0.00281,0.01393,0.98607,  93 258,1299.3,463062.7,0.98552, 4 439 712,47.61,2.52
VN,704,Country/Area,920,2001,30,5,0.00304,0.01509,0.98491,  91 959,1387.4,456358.8,0.98425, 3 976 649,43.24,2.52
VN,704,Country/Area,920,2001,35,5,0.00337,0.01670,0.98330,  90 571,1512.4,449171.0,0.98138, 3 520 290,38.87,2.56
VN,704,Country/Area,920,2001,40,5,0.00420,0.02079,0.97921,  89 059,1851.7,440807.9,0.97666, 3 071 119,34.48,2.58
VN,704,Country/Area,920,2001,45,5,0.00543,0.02678,0.97322,  87 207,2335.7,430519.7,0.96656, 2 630 311,30.16,2.64
VN,704,Country/Area,920,2001,50,5,0.00837,0.04103,0.95897,  84 872,3482.0,416123.5,0.95220, 2 199 791,25.92,2.64
VN,704,Country/Area,920,2001,55,5,0.01131,0.05508,0.94492,  81 390,4483.0,396233.2,0.93161, 1 783 668,21.92,2.61
VN,704,Country/Area,920,2001,60,5,0.01789,0.08586,0.91414,  76 907,6603.3,369133.9,0.89214, 1 387 435,18.04,2.67
VN,704,Country/Area,920,2001,65,5,0.02829,0.13252,0.86748,  70 303,9316.8,329318.6,0.83577, 1 018 301,14.48,2.62
VN,704,Country/Area,920,2001,70,5,0.04511,0.20358,0.79642,  60 987,12415.6,275233.7,0.74719,  688 982,11.30,2.61
VN,704,Country/Area,920,2001,75,5,0.07376,0.31231,0.68769,  48 571,15169.4,205652.1,0.62232,  413 748,8.52,2.55
VN,704,Country/Area,920,2001,80,5,0.11995,0.45961,0.54039,  33 402,15351.7,127982.1,0.46309,  208 096,6.23,2.46
VN,704,Country/Area,920,2001,85,5,0.19267,0.63263,0.36737,  18 050,11418.9,59267.2,0.30076,  80 114,4.44,2.29
VN,704,Country/Area,920,2001,90,5,0.29445,0.79155,0.20845,  6 631,5248.7,17825.4,0.15826,  20 847,3.14,2.08
VN,704,Country/Area,920,2001,95,5,0.44690,0.91210,0.08790,  1 382,1260.7,2821.1,0.06640,  3 022,2.19,1.76
VN,704,Country/Area,920,2001,100,-1,0.60547,1.00000,0,   121,121.5,200.7,0,   201,1.65,1.65
VN,704,Country/Area,920,2002,0,1,0.02473,0.02420,0.97580,  100 000,2420.1,97851.2,0.97289, 6 827 752,68.28,0.11
VN,704,Country/Area,920,2002,1,4,0.00215,0.00857,0.99143,  97 580,835.8,388596.3,0.99033, 6 729 901,68.97,1.94
VN,704,Country/Area,920,2002,5,5,0.00150,0.00747,0.99253,  96 744,722.3,481742.5,0.99410, 6 341 305,65.55,2.26
VN,704,Country/Area,920,2002,10,5,0.00103,0.00515,0.99485,  96 022,494.1,478901.4,0.99319, 5 859 562,61.02,2.56
VN,704,Country/Area,920,2002,15,5,0.00190,0.00945,0.99055,  95 528,902.9,475640.2,0.98799, 5 380 661,56.33,2.79
VN,704,Country/Area,920,2002,20,5,0.00275,0.01365,0.98635,  94 625,1291.3,469929.3,0.98609, 4 905 021,51.84,2.53
VN,704,Country/Area,920,2002,25,5,0.00284,0.01412,0.98588,  93 334,1317.7,463393.9,0.98533, 4 435 092,47.52,2.52
VN,704,Country/Area,920,2002,30,5,0.00308,0.01528,0.98472,  92 016,1406.4,456596.7,0.98404, 3 971 698,43.16,2.52
VN,704,Country/Area,920,2002,35,5,0.00341,0.01692,0.98308,  90 609,1533.0,449310.6,0.98114, 3 515 101,38.79,2.56
VN,704,Country/Area,920,2002,40,5,0.00425,0.02105,0.97895,  89 076,1875.3,440836.8,0.97638, 3 065 790,34.42,2.58
VN,704,Country/Area,920,2002,45,5,0.00549,0.02708,0.97292,  87 201,2361.6,430424.7,0.96624, 2 624 954,30.10,2.64
VN,704,Country/Area,920,2002,50,5,0.00844,0.04137,0.95863,  84 839,3509.9,415893.3,0.95182, 2 194 529,25.87,2.63
VN,704,Country/Area,920,2002,55,5,0.01140,0.05551,0.94449,  81 330,4514.4,395856.2,0.93112, 1 778 636,21.87,2.61
VN,704,Country/Area,920,2002,60,5,0.01801,0.08641,0.91359,  76 815,6637.9,368589.5,0.89152, 1 382 779,18.00,2.67
VN,704,Country/Area,920,2002,65,5,0.02845,0.13322,0.86678,  70 177,9349.1,328606.5,0.83495, 1 014 190,14.45,2.62
VN,704,Country/Area,920,2002,70,5,0.04535,0.20454,0.79546,  60 828,12441.6,274370.9,0.74614,  685 583,11.27,2.61
VN,704,Country/Area,920,2002,75,5,0.07409,0.31346,0.68654,  48 387,15167.2,204720.0,0.62114,  411 213,8.50,2.55
VN,704,Country/Area,920,2002,80,5,0.12039,0.46086,0.53914,  33 219,15309.3,127160.5,0.46193,  206 493,6.22,2.46
VN,704,Country/Area,920,2002,85,5,0.19322,0.63369,0.36631,  17 910,11349.4,58739.8,0.29989,  79 332,4.43,2.29
VN,704,Country/Area,920,2002,90,5,0.29505,0.79223,0.20777,  6 561,5197.5,17615.7,0.15778,  20 592,3.14,2.08
VN,704,Country/Area,920,2002,95,5,0.44745,0.91236,0.08764,  1 363,1243.7,2779.4,0.06625,  2 977,2.18,1.75
VN,704,Country/Area,920,2002,100,-1,0.60584,1.00000,0,   119,119.5,197.2,0,   197,1.65,1.65
VN,704,Country/Area,920,2003,0,1,0.02392,0.02342,0.97658,  100 000,2342.3,97915.0,0.97381, 6 828 942,68.29,0.11
VN,704,Country/Area,920,2003,1,4,0.00206,0.00822,0.99178,  97 658,803.2,388990.9,0.99050, 6 731 027,68.92,1.96
VN,704,Country/Area,920,2003,5,5,0.00152,0.00754,0.99246,  96 855,730.7,482279.5,0.99401, 6 342 037,65.48,2.27
VN,704,Country/Area,920,2003,10,5,0.00105,0.00521,0.99479,  96 124,501.1,479391.4,0.99313, 5 859 757,60.96,2.55
VN,704,Country/Area,920,2003,15,5,0.00191,0.00952,0.99048,  95 623,910.7,476097.6,0.98790, 5 380 366,56.27,2.79
VN,704,Country/Area,920,2003,20,5,0.00277,0.01375,0.98625,  94 712,1302.1,470338.1,0.98599, 4 904 268,51.78,2.53
VN,704,Country/Area,920,2003,25,5,0.00287,0.01423,0.98577,  93 410,1328.9,463747.9,0.98522, 4 433 930,47.47,2.52
VN,704,Country/Area,920,2003,30,5,0.00310,0.01540,0.98460,  92 081,1417.9,456893.9,0.98392, 3 970 182,43.12,2.52
VN,704,Country/Area,920,2003,35,5,0.00344,0.01705,0.98295,  90 663,1545.6,449548.1,0.98100, 3 513 288,38.75,2.56
VN,704,Country/Area,920,2003,40,5,0.00428,0.02120,0.97880,  89 117,1889.7,441006.9,0.97622, 3 063 740,34.38,2.58
VN,704,Country/Area,920,2003,45,5,0.00552,0.02726,0.97274,  87 228,2377.6,430519.1,0.96605, 2 622 733,30.07,2.64
VN,704,Country/Area,920,2003,50,5,0.00848,0.04157,0.95843,  84 850,3527.5,415903.6,0.95160, 2 192 214,25.84,2.63
VN,704,Country/Area,920,2003,55,5,0.01146,0.05576,0.94424,  81 323,4534.3,395773.5,0.93083, 1 776 310,21.84,2.61
VN,704,Country/Area,920,2003,60,5,0.01808,0.08674,0.91326,  76 788,6660.5,368399.4,0.89116, 1 380 537,17.98,2.67
VN,704,Country/Area,920,2003,65,5,0.02854,0.13363,0.86637,  70 128,9371.3,328303.9,0.83447, 1 012 137,14.43,2.62
VN,704,Country/Area,920,2003,70,5,0.04548,0.20510,0.79490,  60 757,12461.1,273961.0,0.74553,  683 834,11.26,2.61
VN,704,Country/Area,920,2003,75,5,0.07428,0.31413,0.68587,  48 295,15171.0,204246.4,0.62046,  409 873,8.49,2.55
VN,704,Country/Area,920,2003,80,5,0.12065,0.46159,0.53841,  33 124,15289.8,126725.8,0.46124,  205 626,6.21,2.46
VN,704,Country/Area,920,2003,85,5,0.19355,0.63434,0.36566,  17 835,11313.2,58451.4,0.29937,  78 900,4.42,2.28
VN,704,Country/Area,920,2003,90,5,0.29541,0.79264,0.20736,  6 521,5169.2,17498.4,0.15747,  20 449,3.14,2.08
VN,704,Country/Area,920,2003,95,5,0.44787,0.91255,0.08745,  1 352,1234.0,2755.4,0.06613,  2 951,2.18,1.75
VN,704,Country/Area,920,2003,100,-1,0.60606,1.00000,0,   118,118.3,195.1,0,   195,1.65,1.65
VN,704,Country/Area,920,2004,0,1,0.02322,0.02275,0.97725,  100 000,2274.8,97970.6,0.97460, 6 828 157,68.28,0.11
VN,704,Country/Area,920,2004,1,4,0.00199,0.00794,0.99206,  97 725,776.0,389331.1,0.99063, 6 730 186,68.87,1.98
VN,704,Country/Area,920,2004,5,5,0.00153,0.00764,0.99236,  96 949,740.5,482733.9,0.99391, 6 340 855,65.40,2.28
VN,704,Country/Area,920,2004,10,5,0.00106,0.00529,0.99471,  96 209,508.7,479794.4,0.99306, 5 858 122,60.89,2.55
VN,704,Country/Area,920,2004,15,5,0.00193,0.00960,0.99040,  95 700,919.2,476464.7,0.98780, 5 378 327,56.20,2.79
VN,704,Country/Area,920,2004,20,5,0.00279,0.01386,0.98614,  94 781,1313.6,470653.3,0.98587, 4 901 862,51.72,2.53
VN,704,Country/Area,920,2004,25,5,0.00289,0.01434,0.98566,  93 467,1340.7,464004.7,0.98510, 4 431 209,47.41,2.52
VN,704,Country/Area,920,2004,30,5,0.00313,0.01552,0.98448,  92 126,1430.2,457090.6,0.98379, 3 967 204,43.06,2.52
VN,704,Country/Area,920,2004,35,5,0.00347,0.01719,0.98281,  90 696,1558.9,449681.5,0.98085, 3 510 114,38.70,2.56
VN,704,Country/Area,920,2004,40,5,0.00432,0.02137,0.97863,  89 137,1905.0,441068.8,0.97604, 3 060 432,34.33,2.58
VN,704,Country/Area,920,2004,45,5,0.00556,0.02745,0.97255,  87 232,2394.5,430500.5,0.96584, 2 619 364,30.03,2.64
VN,704,Country/Area,920,2004,50,5,0.00853,0.04180,0.95820,  84 838,3546.3,415795.4,0.95135, 2 188 863,25.80,2.63
VN,704,Country/Area,920,2004,55,5,0.01152,0.05604,0.94396,  81 292,4555.6,395565.9,0.93051, 1 773 068,21.81,2.61
VN,704,Country/Area,920,2004,60,5,0.01816,0.08711,0.91289,  76 736,6684.6,368077.0,0.89074, 1 377 502,17.95,2.67
VN,704,Country/Area,920,2004,65,5,0.02866,0.13411,0.86589,  70 051,9394.9,327861.7,0.83391, 1 009 425,14.41,2.62
VN,704,Country/Area,920,2004,70,5,0.04565,0.20576,0.79424,  60 656,12480.9,273406.9,0.74480,  681 563,11.24,2.61
VN,704,Country/Area,920,2004,75,5,0.07451,0.31494,0.68506,  48 176,15172.3,203633.4,0.61961,  408 156,8.47,2.55
VN,704,Country/Area,920,2004,80,5,0.12098,0.46250,0.53750,  33 003,15263.9,126172.7,0.46037,  204 523,6.20,2.46
VN,704,Country/Area,920,2004,85,5,0.19398,0.63517,0.36483,  17 739,11267.5,58086.6,0.29865,  78 350,4.42,2.28
VN,704,Country/Area,920,2004,90,5,0.29593,0.79323,0.20677,  6 472,5133.6,17347.4,0.15702,  20 263,3.13,2.08
VN,704,Country/Area,920,2004,95,5,0.44846,0.91285,0.08715,  1 338,1221.5,2723.8,0.06592,  2 916,2.18,1.75
VN,704,Country/Area,920,2004,100,-1,0.60665,1.00000,0,   117,116.6,192.2,0,   192,1.65,1.65
VN,704,Country/Area,920,2005,0,1,0.02263,0.02218,0.97782,  100 000,2218.4,98017.4,0.97525, 6 839 302,68.39,0.11
VN,704,Country/Area,920,2005,1,4,0.00193,0.00771,0.99229,  97 782,753.5,389606.6,0.99084, 6 741 285,68.94,1.98
VN,704,Country/Area,920,2005,5,5,0.00151,0.00754,0.99246,  97 028,731.6,483155.9,0.99397, 6 351 678,65.46,2.29
VN,704,Country/Area,920,2005,10,5,0.00105,0.00524,0.99476,  96 296,504.6,480243.6,0.99311, 5 868 523,60.94,2.55
VN,704,Country/Area,920,2005,15,5,0.00192,0.00955,0.99045,  95 792,914.4,476935.8,0.98787, 5 388 279,56.25,2.79
VN,704,Country/Area,920,2005,20,5,0.00277,0.01378,0.98622,  94 877,1307.0,471152.3,0.98596, 4 911 343,51.77,2.53
VN,704,Country/Area,920,2005,25,5,0.00287,0.01426,0.98574,  93 570,1333.9,464538.0,0.98519, 4 440 191,47.45,2.52
VN,704,Country/Area,920,2005,30,5,0.00311,0.01543,0.98457,  92 236,1423.2,457657.7,0.98389, 3 975 653,43.10,2.52
VN,704,Country/Area,920,2005,35,5,0.00345,0.01708,0.98292,  90 813,1551.4,450284.7,0.98096, 3 517 995,38.74,2.56
VN,704,Country/Area,920,2005,40,5,0.00429,0.02125,0.97875,  89 262,1896.5,441711.9,0.97617, 3 067 710,34.37,2.58
