ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,2014,55,5,0.00464,0.02296,0.97704,  92 279,2118.4,456361.7,0.97102, 2 550 860,27.64,2.62
VN,704,Country/Area,920,2014,60,5,0.00757,0.03718,0.96282,  90 161,3352.6,443138.4,0.95070, 2 094 498,23.23,2.71
VN,704,Country/Area,920,2014,65,5,0.01310,0.06359,0.93641,  86 809,5520.0,421293.4,0.91605, 1 651 359,19.02,2.69
VN,704,Country/Area,920,2014,70,5,0.02290,0.10873,0.89127,  81 288,8838.3,385924.8,0.85788, 1 230 066,15.13,2.68
VN,704,Country/Area,920,2014,75,5,0.04005,0.18303,0.81697,  72 450,13260.5,331078.2,0.76307,  844 141,11.65,2.65
VN,704,Country/Area,920,2014,80,5,0.07079,0.30217,0.69783,  59 190,17885.1,252637.4,0.62893,  513 063,8.67,2.58
VN,704,Country/Area,920,2014,85,5,0.11809,0.45427,0.54573,  41 305,18763.4,158891.8,0.46907,  260 426,6.31,2.46
VN,704,Country/Area,920,2014,90,5,0.18920,0.62557,0.37443,  22 541,14101.2,74531.7,0.30783,  101 534,4.50,2.29
VN,704,Country/Area,920,2014,95,5,0.28853,0.78433,0.21567,  8 440,6619.8,22943.3,0.15031,  27 002,3.20,2.09
VN,704,Country/Area,920,2014,100,-1,0.44847,1.00000,0,  1 820,1820.3,4058.8,0,  4 059,2.23,2.23
VN,704,Country/Area,920,2015,0,1,0.01334,0.01318,0.98682,  100 000,1317.8,98800.2,0.98475, 7 869 990,78.70,0.09
VN,704,Country/Area,920,2015,1,4,0.00124,0.00495,0.99505,  98 682,488.2,393573.1,0.99597, 7 771 190,78.75,1.63
VN,704,Country/Area,920,2015,5,5,0.00042,0.00211,0.99789,  98 194,207.6,490387.8,0.99826, 7 377 617,75.13,2.19
VN,704,Country/Area,920,2015,10,5,0.00034,0.00171,0.99829,  97 986,167.2,489533.2,0.99788, 6 887 229,70.29,2.61
VN,704,Country/Area,920,2015,15,5,0.00053,0.00264,0.99736,  97 819,258.7,488497.3,0.99679, 6 397 696,65.40,2.68
VN,704,Country/Area,920,2015,20,5,0.00074,0.00371,0.99629,  97 561,361.9,486930.7,0.99592, 5 909 198,60.57,2.59
VN,704,Country/Area,920,2015,25,5,0.00088,0.00440,0.99560,  97 199,428.1,484944.7,0.99536, 5 422 268,55.79,2.55
VN,704,Country/Area,920,2015,30,5,0.00097,0.00484,0.99516,  96 771,467.9,482693.9,0.99485, 4 937 323,51.02,2.52
VN,704,Country/Area,920,2015,35,5,0.00115,0.00572,0.99428,  96 303,551.2,480206.4,0.99303, 4 454 629,46.26,2.63
VN,704,Country/Area,920,2015,40,5,0.00167,0.00833,0.99167,  95 751,797.6,476858.7,0.99051, 3 974 423,41.51,2.62
VN,704,Country/Area,920,2015,45,5,0.00218,0.01085,0.98915,  94 954,1030.1,472332.1,0.98642, 3 497 564,36.83,2.63
VN,704,Country/Area,920,2015,50,5,0.00338,0.01679,0.98321,  93 924,1576.8,465918.1,0.98031, 3 025 232,32.21,2.65
VN,704,Country/Area,920,2015,55,5,0.00460,0.02275,0.97725,  92 347,2100.5,456742.0,0.97129, 2 559 314,27.71,2.62
VN,704,Country/Area,920,2015,60,5,0.00750,0.03685,0.96315,  90 247,3325.2,443628.8,0.95114, 2 102 572,23.30,2.71
VN,704,Country/Area,920,2015,65,5,0.01299,0.06304,0.93696,  86 921,5479.1,421954.2,0.91675, 1 658 943,19.09,2.69
VN,704,Country/Area,920,2015,70,5,0.02270,0.10783,0.89217,  81 442,8782.1,386828.5,0.85900, 1 236 989,15.19,2.68
VN,704,Country/Area,920,2015,75,5,0.03972,0.18163,0.81837,  72 660,13197.4,332287.4,0.76476,  850 160,11.70,2.65
VN,704,Country/Area,920,2015,80,5,0.07023,0.30013,0.69987,  59 463,17846.5,254118.6,0.63121,  517 873,8.71,2.58
VN,704,Country/Area,920,2015,85,5,0.11719,0.45167,0.54833,  41 616,18796.9,160403.3,0.47169,  263 754,6.34,2.46
VN,704,Country/Area,920,2015,90,5,0.18785,0.62284,0.37716,  22 819,14212.9,75661.2,0.31037,  103 351,4.53,2.30
VN,704,Country/Area,920,2015,95,5,0.28660,0.78198,0.21802,  8 607,6730.1,23482.8,0.15194,  27 690,3.22,2.10
VN,704,Country/Area,920,2015,100,-1,0.44601,1.00000,0,  1 876,1876.4,4207.1,0,  4 207,2.24,2.24
VN,704,Country/Area,920,2016,0,1,0.01323,0.01308,0.98692,  100 000,1307.5,98809.1,0.98486, 7 876 242,78.76,0.09
VN,704,Country/Area,920,2016,1,4,0.00123,0.00491,0.99509,  98 692,484.9,393622.8,0.99599, 7 777 433,78.80,1.63
VN,704,Country/Area,920,2016,5,5,0.00042,0.00211,0.99789,  98 208,207.5,490456.1,0.99826, 7 383 810,75.19,2.20
VN,704,Country/Area,920,2016,10,5,0.00034,0.00170,0.99830,  98 000,166.8,489602.3,0.99789, 6 893 354,70.34,2.61
VN,704,Country/Area,920,2016,15,5,0.00053,0.00263,0.99737,  97 833,257.6,488570.1,0.99681, 6 403 751,65.46,2.68
VN,704,Country/Area,920,2016,20,5,0.00074,0.00369,0.99631,  97 576,360.3,487010.1,0.99594, 5 915 181,60.62,2.59
VN,704,Country/Area,920,2016,25,5,0.00088,0.00438,0.99562,  97 215,426.2,485033.1,0.99538, 5 428 171,55.84,2.55
VN,704,Country/Area,920,2016,30,5,0.00096,0.00481,0.99519,  96 789,465.8,482792.5,0.99487, 4 943 138,51.07,2.52
VN,704,Country/Area,920,2016,35,5,0.00114,0.00570,0.99430,  96 323,548.7,480316.1,0.99306, 4 460 346,46.31,2.63
VN,704,Country/Area,920,2016,40,5,0.00166,0.00829,0.99171,  95 775,793.7,476984.2,0.99056, 3 980 030,41.56,2.62
VN,704,Country/Area,920,2016,45,5,0.00217,0.01079,0.98921,  94 981,1024.9,472480.1,0.98649, 3 503 045,36.88,2.63
VN,704,Country/Area,920,2016,50,5,0.00337,0.01669,0.98331,  93 956,1568.6,466099.0,0.98042, 3 030 565,32.26,2.65
VN,704,Country/Area,920,2016,55,5,0.00457,0.02262,0.97738,  92 388,2089.6,456970.6,0.97145, 2 564 466,27.76,2.62
VN,704,Country/Area,920,2016,60,5,0.00745,0.03663,0.96337,  90 298,3308.0,443925.6,0.95142, 2 107 496,23.34,2.71
VN,704,Country/Area,920,2016,65,5,0.01291,0.06269,0.93731,  86 990,5453.6,422357.6,0.91719, 1 663 570,19.12,2.69
VN,704,Country/Area,920,2016,70,5,0.02258,0.10728,0.89272,  81 536,8747.1,387382.8,0.85970, 1 241 212,15.22,2.68
VN,704,Country/Area,920,2016,75,5,0.03951,0.18077,0.81923,  72 789,13158.0,333032.2,0.76579,  853 830,11.73,2.65
VN,704,Country/Area,920,2016,80,5,0.06989,0.29889,0.70111,  59 631,17823.4,255031.7,0.63258,  520 797,8.73,2.58
VN,704,Country/Area,920,2016,85,5,0.11665,0.45014,0.54986,  41 808,18819.4,161326.7,0.47323,  265 766,6.36,2.46
VN,704,Country/Area,920,2016,90,5,0.18708,0.62128,0.37872,  22 988,14282.3,76344.9,0.31176,  104 439,4.54,2.30
VN,704,Country/Area,920,2016,95,5,0.28558,0.78073,0.21927,  8 706,6797.2,23801.5,0.15279,  28 094,3.23,2.10
VN,704,Country/Area,920,2016,100,-1,0.44472,1.00000,0,  1 909,1909.0,4292.5,0,  4 293,2.25,2.25
VN,704,Country/Area,920,2017,0,1,0.01313,0.01297,0.98703,  100 000,1297.1,98818.3,0.98498, 7 878 980,78.79,0.09
VN,704,Country/Area,920,2017,1,4,0.00123,0.00489,0.99511,  98 703,482.8,393670.6,0.99600, 7 780 162,78.82,1.64
VN,704,Country/Area,920,2017,5,5,0.00042,0.00212,0.99788,  98 220,208.0,490517.5,0.99826, 7 386 491,75.20,2.20
VN,704,Country/Area,920,2017,10,5,0.00034,0.00170,0.99830,  98 012,166.9,489661.9,0.99789, 6 895 974,70.36,2.61
VN,704,Country/Area,920,2017,15,5,0.00053,0.00263,0.99737,  97 845,257.4,488630.4,0.99681, 6 406 312,65.47,2.68
VN,704,Country/Area,920,2017,20,5,0.00074,0.00369,0.99631,  97 588,359.8,487072.2,0.99595, 5 917 681,60.64,2.59
VN,704,Country/Area,920,2017,25,5,0.00088,0.00438,0.99562,  97 228,425.6,485098.2,0.99539, 5 430 609,55.85,2.55
VN,704,Country/Area,920,2017,30,5,0.00096,0.00481,0.99519,  96 803,465.2,482860.8,0.99488, 4 945 511,51.09,2.52
VN,704,Country/Area,920,2017,35,5,0.00114,0.00569,0.99431,  96 337,547.9,480387.8,0.99308, 4 462 650,46.32,2.63
VN,704,Country/Area,920,2017,40,5,0.00166,0.00827,0.99173,  95 789,792.3,477061.3,0.99058, 3 982 262,41.57,2.62
VN,704,Country/Area,920,2017,45,5,0.00216,0.01077,0.98923,  94 997,1023.0,472565.4,0.98652, 3 505 201,36.90,2.63
VN,704,Country/Area,920,2017,50,5,0.00336,0.01666,0.98334,  93 974,1565.4,466196.8,0.98046, 3 032 635,32.27,2.65
VN,704,Country/Area,920,2017,55,5,0.00456,0.02257,0.97743,  92 409,2085.3,457087.1,0.97152, 2 566 439,27.77,2.62
VN,704,Country/Area,920,2017,60,5,0.00743,0.03655,0.96345,  90 324,3301.0,444069.8,0.95153, 2 109 352,23.35,2.71
VN,704,Country/Area,920,2017,65,5,0.01288,0.06256,0.93744,  87 023,5443.8,422544.1,0.91736, 1 665 282,19.14,2.69
VN,704,Country/Area,920,2017,70,5,0.02253,0.10707,0.89293,  81 579,8734.8,387624.6,0.85995, 1 242 738,15.23,2.68
VN,704,Country/Area,920,2017,75,5,0.03944,0.18047,0.81953,  72 844,13145.8,333337.8,0.76613,  855 113,11.74,2.65
VN,704,Country/Area,920,2017,80,5,0.06978,0.29851,0.70149,  59 698,17820.5,255379.6,0.63297,  521 775,8.74,2.58
VN,704,Country/Area,920,2017,85,5,0.11651,0.44973,0.55027,  41 878,18833.7,161646.9,0.47360,  266 396,6.36,2.47
VN,704,Country/Area,920,2017,90,5,0.18691,0.62097,0.37903,  23 044,14309.6,76556.8,0.31197,  104 749,4.55,2.30
VN,704,Country/Area,920,2017,95,5,0.28547,0.78061,0.21939,  8 734,6818.2,23883.6,0.15282,  28 192,3.23,2.10
VN,704,Country/Area,920,2017,100,-1,0.44476,1.00000,0,  1 916,1916.2,4308.4,0,  4 308,2.25,2.25
VN,704,Country/Area,920,2018,0,1,0.01300,0.01284,0.98716,  100 000,1284.4,98829.3,0.98513, 7 886 330,78.86,0.09
VN,704,Country/Area,920,2018,1,4,0.00121,0.00483,0.99517,  98 716,476.7,393737.0,0.99604, 7 787 500,78.89,1.64
VN,704,Country/Area,920,2018,5,5,0.00042,0.00210,0.99790,  98 239,206.3,490616.2,0.99827, 7 393 764,75.26,2.20
VN,704,Country/Area,920,2018,10,5,0.00034,0.00169,0.99831,  98 033,165.6,489767.5,0.99791, 6 903 147,70.42,2.61
VN,704,Country/Area,920,2018,15,5,0.00052,0.00261,0.99739,  97 867,255.7,488743.2,0.99683, 6 413 380,65.53,2.69
VN,704,Country/Area,920,2018,20,5,0.00073,0.00366,0.99634,  97 611,357.6,487194.6,0.99597, 5 924 637,60.70,2.59
VN,704,Country/Area,920,2018,25,5,0.00087,0.00435,0.99565,  97 254,423.0,485232.7,0.99542, 5 437 442,55.91,2.55
VN,704,Country/Area,920,2018,30,5,0.00096,0.00477,0.99523,  96 831,462.3,483008.8,0.99491, 4 952 209,51.14,2.52
VN,704,Country/Area,920,2018,35,5,0.00113,0.00565,0.99435,  96 368,544.5,480551.1,0.99312, 4 469 200,46.38,2.63
VN,704,Country/Area,920,2018,40,5,0.00165,0.00822,0.99178,  95 824,787.5,477244.9,0.99064, 3 988 649,41.62,2.62
VN,704,Country/Area,920,2018,45,5,0.00215,0.01070,0.98930,  95 036,1016.7,472776.5,0.98661, 3 511 404,36.95,2.63
VN,704,Country/Area,920,2018,50,5,0.00334,0.01655,0.98345,  94 020,1556.1,466446.3,0.98058, 3 038 628,32.32,2.65
VN,704,Country/Area,920,2018,55,5,0.00453,0.02242,0.97758,  92 464,2073.1,457390.1,0.97170, 2 572 182,27.82,2.62
VN,704,Country/Area,920,2018,60,5,0.00739,0.03631,0.96369,  90 391,3282.5,444447.8,0.95182, 2 114 792,23.40,2.71
VN,704,Country/Area,920,2018,65,5,0.01281,0.06219,0.93781,  87 108,5417.0,423035.4,0.91782, 1 670 344,19.18,2.69
VN,704,Country/Area,920,2018,70,5,0.02241,0.10649,0.89351,  81 691,8699.3,388271.9,0.86066, 1 247 308,15.27,2.68
VN,704,Country/Area,920,2018,75,5,0.03923,0.17959,0.82041,  72 992,13108.8,334170.9,0.76717,  859 037,11.77,2.65
VN,704,Country/Area,920,2018,80,5,0.06944,0.29727,0.70273,  59 883,17801.4,256364.6,0.63433,  524 866,8.76,2.58
VN,704,Country/Area,920,2018,85,5,0.11598,0.44819,0.55181,  42 082,18860.6,162620.5,0.47515,  268 501,6.38,2.47
VN,704,Country/Area,920,2018,90,5,0.18614,0.61940,0.38060,  23 221,14383.0,77269.5,0.31337,  105 881,4.56,2.30
VN,704,Country/Area,920,2018,95,5,0.28445,0.77935,0.22065,  8 838,6887.8,24214.0,0.15368,  28 611,3.24,2.10
VN,704,Country/Area,920,2018,100,-1,0.44350,1.00000,0,  1 950,1950.1,4397.1,0,  4 397,2.25,2.25
VN,704,Country/Area,920,2019,0,1,0.01287,0.01272,0.98728,  100 000,1272.0,98840.1,0.98529, 7 897 229,78.97,0.09
VN,704,Country/Area,920,2019,1,4,0.00119,0.00476,0.99524,  98 728,469.8,393803.8,0.99609, 7 798 389,78.99,1.64
VN,704,Country/Area,920,2019,5,5,0.00042,0.00208,0.99792,  98 258,204.3,490718.4,0.99829, 7 404 585,75.36,2.20
VN,704,Country/Area,920,2019,10,5,0.00033,0.00167,0.99833,  98 054,163.9,489878.1,0.99793, 6 913 867,70.51,2.61
VN,704,Country/Area,920,2019,15,5,0.00052,0.00259,0.99741,  97 890,253.3,488864.0,0.99686, 6 423 989,65.62,2.69
VN,704,Country/Area,920,2019,20,5,0.00073,0.00363,0.99637,  97 637,354.2,487329.7,0.99601, 5 935 125,60.79,2.59
VN,704,Country/Area,920,2019,25,5,0.00086,0.00431,0.99569,  97 282,419.0,485386.1,0.99546, 5 447 795,56.00,2.55
VN,704,Country/Area,920,2019,30,5,0.00095,0.00473,0.99527,  96 863,458.0,483182.9,0.99496, 4 962 409,51.23,2.52
VN,704,Country/Area,920,2019,35,5,0.00112,0.00560,0.99440,  96 405,539.4,480748.3,0.99319, 4 479 226,46.46,2.63
VN,704,Country/Area,920,2019,40,5,0.00163,0.00814,0.99186,  95 866,780.1,477473.1,0.99073, 3 998 478,41.71,2.62
VN,704,Country/Area,920,2019,45,5,0.00213,0.01059,0.98941,  95 086,1007.2,473046.7,0.98674, 3 521 005,37.03,2.63
VN,704,Country/Area,920,2019,50,5,0.00330,0.01639,0.98361,  94 079,1541.8,466775.3,0.98078, 3 047 958,32.40,2.65
VN,704,Country/Area,920,2019,55,5,0.00449,0.02220,0.97780,  92 537,2054.2,457802.0,0.97198, 2 581 183,27.89,2.62
VN,704,Country/Area,920,2019,60,5,0.00731,0.03596,0.96404,  90 483,3253.6,444975.5,0.95228, 2 123 381,23.47,2.71
VN,704,Country/Area,920,2019,65,5,0.01268,0.06161,0.93839,  87 229,5374.1,423741.9,0.91856, 1 678 405,19.24,2.69
VN,704,Country/Area,920,2019,70,5,0.02220,0.10556,0.89444,  81 855,8640.7,389232.2,0.86182, 1 254 663,15.33,2.68
VN,704,Country/Area,920,2019,75,5,0.03888,0.17815,0.82185,  73 214,13043.1,335449.5,0.76890,  865 431,11.82,2.65
VN,704,Country/Area,920,2019,80,5,0.06886,0.29517,0.70483,  60 171,17760.6,257928.0,0.63669,  529 982,8.81,2.58
VN,704,Country/Area,920,2019,85,5,0.11506,0.44551,0.55449,  42 411,18894.3,164219.8,0.47787,  272 054,6.41,2.47
VN,704,Country/Area,920,2019,90,5,0.18476,0.61657,0.38343,  23 516,14499.5,78475.6,0.31598,  107 834,4.59,2.30
VN,704,Country/Area,920,2019,95,5,0.28250,0.77692,0.22308,  9 017,7005.3,24797.1,0.15536,  29 358,3.26,2.10
VN,704,Country/Area,920,2019,100,-1,0.44099,1.00000,0,  2 011,2011.5,4561.1,0,  4 561,2.27,2.27
VN,704,Country/Area,920,2020,0,1,0.01275,0.01260,0.98740,  100 000,1260.1,98850.5,0.98542, 8 031 438,80.31,0.09
VN,704,Country/Area,920,2020,1,4,0.00119,0.00474,0.99526,  98 740,468.0,393857.2,0.99609, 7 932 588,80.34,1.64
VN,704,Country/Area,920,2020,5,5,0.00042,0.00210,0.99790,  98 272,206.0,490782.5,0.99827, 7 538 731,76.71,2.20
VN,704,Country/Area,920,2020,10,5,0.00034,0.00168,0.99832,  98 066,164.5,489935.6,0.99793, 7 047 948,71.87,2.61
VN,704,Country/Area,920,2020,15,5,0.00052,0.00259,0.99741,  97 901,253.2,488920.4,0.99687, 6 558 012,66.99,2.68
VN,704,Country/Area,920,2020,20,5,0.00071,0.00356,0.99644,  97 648,347.6,487392.2,0.99638, 6 069 092,62.15,2.56
VN,704,Country/Area,920,2020,25,5,0.00072,0.00361,0.99639,  97 300,350.9,485628.8,0.99629, 5 581 700,57.37,2.51
VN,704,Country/Area,920,2020,30,5,0.00077,0.00383,0.99617,  96 950,371.8,483828.5,0.99586, 5 096 071,52.56,2.53
VN,704,Country/Area,920,2020,35,5,0.00094,0.00468,0.99532,  96 578,452.1,481827.3,0.99416, 4 612 243,47.76,2.65
VN,704,Country/Area,920,2020,40,5,0.00142,0.00708,0.99292,  96 126,680.5,479015.2,0.99187, 4 130 415,42.97,2.63
VN,704,Country/Area,920,2020,45,5,0.00187,0.00933,0.99067,  95 445,890.6,475122.4,0.98830, 3 651 400,38.26,2.64
VN,704,Country/Area,920,2020,50,5,0.00291,0.01446,0.98554,  94 555,1367.5,469563.6,0.98311, 3 176 278,33.59,2.65
VN,704,Country/Area,920,2020,55,5,0.00391,0.01939,0.98061,  93 187,1807.0,461633.4,0.97553, 2 706 714,29.05,2.62
VN,704,Country/Area,920,2020,60,5,0.00640,0.03152,0.96848,  91 380,2880.3,450336.3,0.95791, 2 245 081,24.57,2.72
VN,704,Country/Area,920,2020,65,5,0.01119,0.05453,0.94547,  88 500,4826.1,431381.0,0.92778, 1 794 744,20.28,2.70
VN,704,Country/Area,920,2020,70,5,0.01956,0.09358,0.90642,  83 674,7830.1,400227.1,0.87774, 1 363 363,16.29,2.68
VN,704,Country/Area,920,2020,75,5,0.03397,0.15735,0.84265,  75 844,11933.8,351296.1,0.79476,  963 136,12.70,2.66
VN,704,Country/Area,920,2020,80,5,0.06031,0.26347,0.73653,  63 910,16838.1,279195.7,0.67239,  611 840,9.57,2.60
VN,704,Country/Area,920,2020,85,5,0.10122,0.40366,0.59634,  47 072,19001.0,187728.0,0.52539,  332 645,7.07,2.49
VN,704,Country/Area,920,2020,90,5,0.15941,0.56013,0.43987,  28 071,15723.1,98630.7,0.37407,  144 917,5.16,2.35
VN,704,Country/Area,920,2020,95,5,0.23887,0.71375,0.28625,  12 348,8813.0,36895.1,0.20288,  46 286,3.75,2.18
VN,704,Country/Area,920,2020,100,-1,0.37638,1.00000,0,  3 534,3534.5,9390.7,0,  9 391,2.66,2.66
VN,704,Country/Area,920,2021,0,1,0.01260,0.01246,0.98754,  100 000,1246.1,98862.8,0.98559, 7 877 073,78.77,0.09
VN,704,Country/Area,920,2021,1,4,0.00117,0.00466,0.99534,  98 754,460.6,393931.5,0.99615, 7 778 211,78.76,1.65
VN,704,Country/Area,920,2021,5,5,0.00041,0.00206,0.99794,  98 293,202.9,490898.2,0.99830, 7 384 279,75.12,2.20
VN,704,Country/Area,920,2021,10,5,0.00033,0.00166,0.99834,  98 090,162.4,490064.0,0.99795, 6 893 381,70.28,2.61
VN,704,Country/Area,920,2021,15,5,0.00051,0.00256,0.99744,  97 928,250.9,489059.7,0.99690, 6 403 317,65.39,2.69
VN,704,Country/Area,920,2021,20,5,0.00071,0.00355,0.99645,  97 677,346.3,487543.3,0.99630, 5 914 257,60.55,2.57
VN,704,Country/Area,920,2021,25,5,0.00077,0.00382,0.99618,  97 331,372.1,485739.0,0.99591, 5 426 714,55.76,2.54
VN,704,Country/Area,920,2021,30,5,0.00088,0.00437,0.99563,  96 959,423.6,483754.5,0.99519, 4 940 975,50.96,2.55
VN,704,Country/Area,920,2021,35,5,0.00111,0.00552,0.99448,  96 535,533.0,481426.6,0.99304, 4 457 220,46.17,2.66
VN,704,Country/Area,920,2021,40,5,0.00171,0.00853,0.99147,  96 002,818.7,478077.0,0.99006, 3 975 794,41.41,2.64
VN,704,Country/Area,920,2021,45,5,0.00233,0.01158,0.98842,  95 183,1101.9,473322.9,0.98542, 3 497 717,36.75,2.65
VN,704,Country/Area,920,2021,50,5,0.00363,0.01798,0.98202,  94 081,1691.3,466423.1,0.97913, 3 024 394,32.15,2.64
VN,704,Country/Area,920,2021,55,5,0.00483,0.02387,0.97613,  92 390,2205.6,456686.7,0.97034, 2 557 971,27.69,2.61
VN,704,Country/Area,920,2021,60,5,0.00763,0.03750,0.96250,  90 185,3382.0,443143.5,0.95116, 2 101 284,23.30,2.70
VN,704,Country/Area,920,2021,65,5,0.01278,0.06206,0.93794,  86 803,5386.9,421500.7,0.91962, 1 658 141,19.10,2.68
VN,704,Country/Area,920,2021,70,5,0.02153,0.10251,0.89749,  81 416,8346.2,387620.9,0.86729, 1 236 640,15.19,2.67
VN,704,Country/Area,920,2021,75,5,0.03700,0.17025,0.82975,  73 070,12439.9,336180.4,0.77736,  849 019,11.62,2.66
VN,704,Country/Area,920,2021,80,5,0.06732,0.29017,0.70983,  60 630,17592.8,261333.6,0.62016,  512 839,8.46,2.62
VN,704,Country/Area,920,2021,85,5,0.12963,0.48815,0.51185,  43 037,21008.5,162068.4,0.42726,  251 505,5.84,2.47
VN,704,Country/Area,920,2021,90,5,0.21460,0.67460,0.32540,  22 028,14860.2,69244.9,0.25882,  89 437,4.06,2.25
VN,704,Country/Area,920,2021,95,5,0.33425,0.83572,0.16428,  7 168,5990.5,17921.9,0.11241,  20 192,2.82,2.01
VN,704,Country/Area,920,2021,100,-1,0.51881,1.00000,0,  1 178,1177.6,2269.9,0,  2 270,1.93,1.93
VN,704,Country/Area,920,2022,0,1,0.01247,0.01233,0.98767,  100 000,1233.0,98874.3,0.98575, 7 921 122,79.21,0.09
VN,704,Country/Area,920,2022,1,4,0.00115,0.00460,0.99540,  98 767,454.1,394000.5,0.99620, 7 822 248,79.20,1.65
VN,704,Country/Area,920,2022,5,5,0.00041,0.00205,0.99795,  98 313,201.5,491000.1,0.99831, 7 428 247,75.56,2.20
VN,704,Country/Area,920,2022,10,5,0.00033,0.00164,0.99836,  98 111,161.0,490171.7,0.99797, 6 937 247,70.71,2.61
VN,704,Country/Area,920,2022,15,5,0.00051,0.00254,0.99746,  97 950,248.7,489176.2,0.99692, 6 447 075,65.82,2.69
VN,704,Country/Area,920,2022,20,5,0.00071,0.00356,0.99644,  97 702,347.6,487669.9,0.99609, 5 957 899,60.98,2.59
VN,704,Country/Area,920,2022,25,5,0.00085,0.00422,0.99578,  97 354,411.2,485762.9,0.99555, 5 470 229,56.19,2.55
VN,704,Country/Area,920,2022,30,5,0.00093,0.00464,0.99536,  96 943,449.5,483600.7,0.99506, 4 984 466,51.42,2.52
VN,704,Country/Area,920,2022,35,5,0.00110,0.00549,0.99451,  96 493,529.3,481211.5,0.99332, 4 500 866,46.64,2.63
VN,704,Country/Area,920,2022,40,5,0.00160,0.00797,0.99203,  95 964,765.0,477998.8,0.99092, 4 019 654,41.89,2.62
VN,704,Country/Area,920,2022,45,5,0.00208,0.01037,0.98963,  95 199,987.4,473658.9,0.98702, 3 541 655,37.20,2.63
VN,704,Country/Area,920,2022,50,5,0.00323,0.01604,0.98396,  94 212,1511.4,467511.1,0.98118, 3 067 996,32.56,2.65
VN,704,Country/Area,920,2022,55,5,0.00439,0.02173,0.97827,  92 700,2014.1,458713.6,0.97258, 2 600 485,28.05,2.62
VN,704,Country/Area,920,2022,60,5,0.00715,0.03519,0.96481,  90 686,3191.3,446136.5,0.95327, 2 141 772,23.62,2.71
VN,704,Country/Area,920,2022,65,5,0.01242,0.06037,0.93963,  87 495,5282.2,425287.9,0.92013, 1 695 635,19.38,2.69
VN,704,Country/Area,920,2022,70,5,0.02176,0.10358,0.89642,  82 213,8515.7,391320.4,0.86428, 1 270 347,15.45,2.68
VN,704,Country/Area,920,2022,75,5,0.03816,0.17511,0.82489,  73 697,12904.8,338212.0,0.77254,  879 027,11.93,2.65
VN,704,Country/Area,920,2022,80,5,0.06766,0.29081,0.70919,  60 792,17679.0,261281.3,0.64151,  540 815,8.90,2.59
VN,704,Country/Area,920,2022,85,5,0.11319,0.44007,0.55993,  43 113,18972.6,167615.0,0.48334,  279 534,6.48,2.47
VN,704,Country/Area,920,2022,90,5,0.18206,0.61099,0.38901,  24 140,14749.6,81015.8,0.32101,  111 919,4.64,2.31
VN,704,Country/Area,920,2022,95,5,0.27890,0.77237,0.22763,  9 391,7253.3,26006.7,0.15844,  30 903,3.29,2.11
VN,704,Country/Area,920,2022,100,-1,0.43659,1.00000,0,  2 138,2137.6,4896.3,0,  4 896,2.29,2.29
VN,704,Country/Area,920,2023,0,1,0.01233,0.01220,0.98780,  100 000,1219.7,98886.0,0.98590, 7 926 430,79.26,0.09
VN,704,Country/Area,920,2023,1,4,0.00114,0.00455,0.99545,  98 780,449.8,394065.3,0.99623, 7 827 544,79.24,1.65
VN,704,Country/Area,920,2023,5,5,0.00041,0.00204,0.99796,  98 331,200.9,491090.4,0.99832, 7 433 479,75.60,2.20
VN,704,Country/Area,920,2023,10,5,0.00033,0.00163,0.99837,  98 130,160.4,490264.7,0.99798, 6 942 388,70.75,2.61
VN,704,Country/Area,920,2023,15,5,0.00051,0.00253,0.99747,  97 969,247.8,489273.2,0.99693, 6 452 124,65.86,2.69
VN,704,Country/Area,920,2023,20,5,0.00071,0.00354,0.99646,  97 722,346.3,487772.6,0.99611, 5 962 851,61.02,2.59
VN,704,Country/Area,920,2023,25,5,0.00084,0.00421,0.99579,  97 375,409.6,485873.1,0.99557, 5 475 078,56.23,2.55
VN,704,Country/Area,920,2023,30,5,0.00093,0.00462,0.99538,  96 966,447.7,483719.3,0.99508, 4 989 205,51.45,2.52
VN,704,Country/Area,920,2023,35,5,0.00110,0.00546,0.99454,  96 518,527.2,481339.6,0.99335, 4 505 486,46.68,2.63
VN,704,Country/Area,920,2023,40,5,0.00159,0.00794,0.99206,  95 991,761.8,478139.9,0.99096, 4 024 146,41.92,2.62
VN,704,Country/Area,920,2023,45,5,0.00208,0.01032,0.98968,  95 229,983.2,473818.2,0.98708, 3 546 006,37.24,2.63
VN,704,Country/Area,920,2023,50,5,0.00322,0.01597,0.98403,  94 246,1505.1,467696.3,0.98127, 3 072 188,32.60,2.65
VN,704,Country/Area,920,2023,55,5,0.00437,0.02163,0.97837,  92 741,2005.6,458935.9,0.97271, 2 604 492,28.08,2.62
VN,704,Country/Area,920,2023,60,5,0.00712,0.03503,0.96497,  90 735,3178.2,446411.5,0.95348, 2 145 556,23.65,2.71
